type,client,tx,amount
deposit,75,3775,750.0
deposit,76,3776,760.0
deposit,77,3777,770.0
deposit,78,3778,780.0
deposit,79,3779,790.0
deposit,80,3780,800.0
deposit,81,3781,810.0
deposit,82,3782,820.0
deposit,83,3783,830.0
deposit,84,3784,840.0
deposit,85,3785,850.0
deposit,86,3786,860.0
deposit,87,3787,870.0
deposit,88,3788,880.0
deposit,89,3789,890.0
deposit,90,3790,900.0
deposit,91,3791,910.0
deposit,92,3792,920.0
deposit,93,3793,930.0
deposit,94,3794,940.0
deposit,95,3795,950.0
deposit,96,3796,960.0
deposit,97,3797,970.0
deposit,98,3798,980.0
deposit,99,3799,990.0
deposit,100,3800,1000.0
deposit,1,3801,10.0
deposit,2,3802,20.0
deposit,3,3803,30.0
deposit,4,3804,40.0
deposit,5,3805,50.0
deposit,6,3806,60.0
deposit,7,3807,70.0
deposit,8,3808,80.0
deposit,9,3809,90.0
deposit,10,3810,100.0
deposit,11,3811,110.0
deposit,12,3812,120.0
deposit,13,3813,130.0
deposit,14,3814,140.0
deposit,15,3815,150.0
deposit,16,3816,160.0
deposit,17,3817,170.0
deposit,18,3818,180.0
deposit,19,3819,190.0
deposit,20,3820,200.0
deposit,21,3821,210.0
deposit,22,3822,220.0
deposit,23,3823,230.0
deposit,24,3824,240.0
deposit,25,3825,250.0
deposit,26,3826,260.0
deposit,27,3827,270.0
deposit,28,3828,280.0
deposit,29,3829,290.0
deposit,30,3830,300.0
deposit,31,3831,310.0
deposit,32,3832,320.0
deposit,33,3833,330.0
deposit,34,3834,340.0
deposit,35,3835,350.0
deposit,36,3836,360.0
deposit,37,3837,370.0
deposit,38,3838,380.0
deposit,39,3839,390.0
deposit,40,3840,400.0
deposit,41,3841,410.0
deposit,42,3842,420.0
deposit,43,3843,430.0
deposit,44,3844,440.0
deposit,45,3845,450.0
deposit,46,3846,460.0
deposit,47,3847,470.0
deposit,48,3848,480.0
deposit,49,3849,490.0
deposit,50,3850,500.0
deposit,51,3851,510.0
deposit,52,3852,520.0
deposit,53,3853,530.0
deposit,54,3854,540.0
deposit,55,3855,550.0
deposit,56,3856,560.0
deposit,57,3857,570.0
deposit,58,3858,580.0
deposit,59,3859,590.0
deposit,60,3860,600.0
deposit,61,3861,610.0
deposit,62,3862,620.0
deposit,63,3863,630.0
deposit,64,3864,640.0
deposit,65,3865,650.0
deposit,66,3866,660.0
deposit,67,3867,670.0
deposit,68,3868,680.0
deposit,69,3869,690.0
deposit,70,3870,700.0
deposit,71,3871,710.0
deposit,72,3872,720.0
deposit,73,3873,730.0
deposit,74,3874,740.0
deposit,75,3875,750.0
deposit,76,3876,760.0
deposit,77,3877,770.0
deposit,78,3878,780.0
deposit,79,3879,790.0
deposit,80,3880,800.0
deposit,81,3881,810.0
deposit,82,3882,820.0
deposit,83,3883,830.0
deposit,84,3884,840.0
deposit,85,3885,850.0
deposit,86,3886,860.0
deposit,87,3887,870.0
deposit,88,3888,880.0
deposit,89,3889,890.0
deposit,90,3890,900.0
deposit,91,3891,910.0
deposit,92,3892,920.0
deposit,93,3893,930.0
deposit,94,3894,940.0
deposit,95,3895,950.0
deposit,96,3896,960.0
deposit,97,3897,970.0
deposit,98,3898,980.0
deposit,99,3899,990.0
deposit,100,3900,1000.0
deposit,1,3901,10.0
deposit,2,3902,20.0
deposit,3,3903,30.0
deposit,4,3904,40.0
deposit,5,3905,50.0
deposit,6,3906,60.0
deposit,7,3907,70.0
deposit,8,3908,80.0
deposit,9,3909,90.0
deposit,10,3910,100.0
deposit,11,3911,110.0
deposit,12,3912,120.0
deposit,13,3913,130.0
deposit,14,3914,140.0
deposit,15,3915,150.0
deposit,16,3916,160.0
deposit,17,3917,170.0
deposit,18,3918,180.0
deposit,19,3919,190.0
deposit,20,3920,200.0
deposit,21,3921,210.0
deposit,22,3922,220.0
deposit,23,3923,230.0
deposit,24,3924,240.0
deposit,25,3925,250.0
deposit,26,3926,260.0
deposit,27,3927,270.0
deposit,28,3928,280.0
deposit,29,3929,290.0
deposit,30,3930,300.0
deposit,31,3931,310.0
deposit,32,3932,320.0
deposit,33,3933,330.0
deposit,34,3934,340.0
deposit,35,3935,350.0
deposit,36,3936,360.0
deposit,37,3937,370.0
deposit,38,3938,380.0
deposit,39,3939,390.0
deposit,40,3940,400.0
deposit,41,3941,410.0
deposit,42,3942,420.0
deposit,43,3943,430.0
deposit,44,3944,440.0
deposit,45,3945,450.0
deposit,46,3946,460.0
deposit,47,3947,470.0
deposit,48,3948,480.0
deposit,49,3949,490.0
deposit,50,3950,500.0
deposit,51,3951,510.0
deposit,52,3952,520.0
deposit,53,3953,530.0
deposit,54,3954,540.0
deposit,55,3955,550.0
deposit,56,3956,560.0
deposit,57,3957,570.0
deposit,58,3958,580.0
deposit,59,3959,590.0
deposit,60,3960,600.0
deposit,61,3961,610.0
deposit,62,3962,620.0
deposit,63,3963,630.0
deposit,64,3964,640.0
deposit,65,3965,650.0
deposit,66,3966,660.0
deposit,67,3967,670.0
deposit,68,3968,680.0
deposit,69,3969,690.0
deposit,70,3970,700.0
deposit,71,3971,710.0
deposit,72,3972,720.0
deposit,73,3973,730.0
deposit,74,3974,740.0
deposit,75,3975,750.0
deposit,76,3976,760.0
deposit,77,3977,770.0
deposit,78,3978,780.0
deposit,79,3979,790.0
deposit,80,3980,800.0
deposit,81,3981,810.0
deposit,82,3982,820.0
deposit,83,3983,830.0
deposit,84,3984,840.0
deposit,85,3985,850.0
deposit,86,3986,860.0
deposit,87,3987,870.0
deposit,88,3988,880.0
deposit,89,3989,890.0
deposit,90,3990,900.0
deposit,91,3991,910.0
deposit,92,3992,920.0
deposit,93,3993,930.0
deposit,94,3994,940.0
deposit,95,3995,950.0
deposit,96,3996,960.0
deposit,97,3997,970.0
deposit,98,3998,980.0
deposit,99,3999,990.0
deposit,100,4000,1000.0
deposit,1,4001,10.0
deposit,2,4002,20.0
deposit,3,4003,30.0
deposit,4,4004,40.0
deposit,5,4005,50.0
deposit,6,4006,60.0
deposit,7,4007,70.0
deposit,8,4008,80.0
deposit,9,4009,90.0
deposit,10,4010,100.0
deposit,11,4011,110.0
deposit,12,4012,120.0
deposit,13,4013,130.0
deposit,14,4014,140.0
deposit,15,4015,150.0
deposit,16,4016,160.0
deposit,17,4017,170.0
deposit,18,4018,180.0
deposit,19,4019,190.0
deposit,20,4020,200.0
deposit,21,4021,210.0
deposit,22,4022,220.0
deposit,23,4023,230.0
deposit,24,4024,240.0
deposit,25,4025,250.0
deposit,26,4026,260.0
deposit,27,4027,270.0
deposit,28,4028,280.0
deposit,29,4029,290.0
deposit,30,4030,300.0
deposit,31,4031,310.0
deposit,32,4032,320.0
deposit,33,4033,330.0
deposit,34,4034,340.0
deposit,35,4035,350.0
deposit,36,4036,360.0
deposit,37,4037,370.0
deposit,38,4038,380.0
deposit,39,4039,390.0
deposit,40,4040,400.0
deposit,41,4041,410.0
deposit,42,4042,420.0
deposit,43,4043,430.0
deposit,44,4044,440.0
deposit,45,4045,450.0
deposit,46,4046,460.0
deposit,47,4047,470.0
deposit,48,4048,480.0
deposit,49,4049,490.0
deposit,50,4050,500.0
deposit,51,4051,510.0
deposit,52,4052,520.0
deposit,53,4053,530.0
deposit,54,4054,540.0
deposit,55,4055,550.0
deposit,56,4056,560.0
deposit,57,4057,570.0
deposit,58,4058,580.0
deposit,59,4059,590.0
deposit,60,4060,600.0
deposit,61,4061,610.0
deposit,62,4062,620.0
deposit,63,4063,630.0
deposit,64,4064,640.0
deposit,65,4065,650.0
deposit,66,4066,660.0
deposit,67,4067,670.0
deposit,68,4068,680.0
deposit,69,4069,690.0
deposit,70,4070,700.0
deposit,71,4071,710.0
deposit,72,4072,720.0
deposit,73,4073,730.0
deposit,74,4074,740.0
deposit,75,4075,750.0
deposit,76,4076,760.0
deposit,77,4077,770.0
deposit,78,4078,780.0
deposit,79,4079,790.0
deposit,80,4080,800.0
deposit,81,4081,810.0
deposit,82,4082,820.0
deposit,83,4083,830.0
deposit,84,4084,840.0
deposit,85,4085,850.0
deposit,86,4086,860.0
deposit,87,4087,870.0
deposit,88,4088,880.0
deposit,89,4089,890.0
deposit,90,4090,900.0
deposit,91,4091,910.0
deposit,92,4092,920.0
deposit,93,4093,930.0
deposit,94,4094,940.0
deposit,95,4095,950.0
deposit,96,4096,960.0
deposit,97,4097,970.0
deposit,98,4098,980.0
deposit,99,4099,990.0
deposit,100,4100,1000.0
deposit,1,4101,10.0
deposit,2,4102,20.0
deposit,3,4103,30.0
deposit,4,4104,40.0
deposit,5,4105,50.0
deposit,6,4106,60.0
deposit,7,4107,70.0
deposit,8,4108,80.0
deposit,9,4109,90.0
deposit,10,4110,100.0
deposit,11,4111,110.0
deposit,12,4112,120.0
deposit,13,4113,130.0
deposit,14,4114,140.0
deposit,15,4115,150.0
deposit,16,4116,160.0
deposit,17,4117,170.0
deposit,18,4118,180.0
deposit,19,4119,190.0
deposit,20,4120,200.0
deposit,21,4121,210.0
deposit,22,4122,220.0
deposit,23,4123,230.0
deposit,24,4124,240.0
deposit,25,4125,250.0
deposit,26,4126,260.0
deposit,27,4127,270.0
deposit,28,4128,280.0
deposit,29,4129,290.0
deposit,30,4130,300.0
deposit,31,4131,310.0
deposit,32,4132,320.0
deposit,33,4133,330.0
deposit,34,4134,340.0
deposit,35,4135,350.0
deposit,36,4136,360.0
deposit,37,4137,370.0
deposit,38,4138,380.0
deposit,39,4139,390.0
deposit,40,4140,400.0
deposit,41,4141,410.0
deposit,42,4142,420.0
deposit,43,4143,430.0
deposit,44,4144,440.0
deposit,45,4145,450.0
deposit,46,4146,460.0
deposit,47,4147,470.0
deposit,48,4148,480.0
deposit,49,4149,490.0
deposit,50,4150,500.0
deposit,51,4151,510.0
deposit,52,4152,520.0
deposit,53,4153,530.0
deposit,54,4154,540.0
deposit,55,4155,550.0
deposit,56,4156,560.0
deposit,57,4157,570.0
deposit,58,4158,580.0
deposit,59,4159,590.0
deposit,60,4160,600.0
deposit,61,4161,610.0
deposit,62,4162,620.0
deposit,63,4163,630.0
deposit,64,4164,640.0
deposit,65,4165,650.0
deposit,66,4166,660.0
deposit,67,4167,670.0
deposit,68,4168,680.0
deposit,69,4169,690.0
deposit,70,4170,700.0
deposit,71,4171,710.0
deposit,72,4172,720.0
deposit,73,4173,730.0
deposit,74,4174,740.0
deposit,75,4175,750.0
deposit,76,4176,760.0
deposit,77,4177,770.0
deposit,78,4178,780.0
deposit,79,4179,790.0
deposit,80,4180,800.0
deposit,81,4181,810.0
deposit,82,4182,820.0
deposit,83,4183,830.0
deposit,84,4184,840.0
deposit,85,4185,850.0
deposit,86,4186,860.0
deposit,87,4187,870.0
deposit,88,4188,880.0
deposit,89,4189,890.0
deposit,90,4190,900.0
deposit,91,4191,910.0
deposit,92,4192,920.0
deposit,93,4193,930.0
deposit,94,4194,940.0
deposit,95,4195,950.0
deposit,96,4196,960.0
deposit,97,4197,970.0
deposit,98,4198,980.0
deposit,99,4199,990.0
deposit,100,4200,1000.0
deposit,1,4201,10.0
deposit,2,4202,20.0
deposit,3,4203,30.0
deposit,4,4204,40.0
deposit,5,4205,50.0
deposit,6,4206,60.0
deposit,7,4207,70.0
deposit,8,4208,80.0
deposit,9,4209,90.0
deposit,10,4210,100.0
deposit,11,4211,110.0
deposit,12,4212,120.0
deposit,13,4213,130.0
deposit,14,4214,140.0
deposit,15,4215,150.0
deposit,16,4216,160.0
deposit,17,4217,170.0
deposit,18,4218,180.0
deposit,19,4219,190.0
deposit,20,4220,200.0
deposit,21,4221,210.0
deposit,22,4222,220.0
deposit,23,4223,230.0
deposit,24,4224,240.0
deposit,25,4225,250.0
deposit,26,4226,260.0
deposit,27,4227,270.0
deposit,28,4228,280.0
deposit,29,4229,290.0
deposit,30,4230,300.0
deposit,31,4231,310.0
deposit,32,4232,320.0
deposit,33,4233,330.0
deposit,34,4234,340.0
deposit,35,4235,350.0
deposit,36,4236,360.0
deposit,37,4237,370.0
deposit,38,4238,380.0
deposit,39,4239,390.0
deposit,40,4240,400.0
deposit,41,4241,410.0
deposit,42,4242,420.0
deposit,43,4243,430.0
deposit,44,4244,440.0
deposit,45,4245,450.0
deposit,46,4246,460.0
deposit,47,4247,470.0
deposit,48,4248,480.0
deposit,49,4249,490.0
deposit,50,4250,500.0
deposit,51,4251,510.0
deposit,52,4252,520.0
deposit,53,4253,530.0
deposit,54,4254,540.0
deposit,55,4255,550.0
deposit,56,4256,560.0
deposit,57,4257,570.0
deposit,58,4258,580.0
deposit,59,4259,590.0
deposit,60,4260,600.0
deposit,61,4261,610.0
deposit,62,4262,620.0
deposit,63,4263,630.0
deposit,64,4264,640.0
deposit,65,4265,650.0
deposit,66,4266,660.0
deposit,67,4267,670.0
deposit,68,4268,680.0
deposit,69,4269,690.0
deposit,70,4270,700.0
deposit,71,4271,710.0
deposit,72,4272,720.0
deposit,73,4273,730.0
deposit,74,4274,740.0
deposit,75,4275,750.0
deposit,76,4276,760.0
deposit,77,4277,770.0
deposit,78,4278,780.0
deposit,79,4279,790.0
deposit,80,4280,800.0
deposit,81,4281,810.0
deposit,82,4282,820.0
deposit,83,4283,830.0
deposit,84,4284,840.0
deposit,85,4285,850.0
deposit,86,4286,860.0
deposit,87,4287,870.0
deposit,88,4288,880.0
deposit,89,4289,890.0
deposit,90,4290,900.0
deposit,91,4291,910.0
deposit,92,4292,920.0
deposit,93,4293,930.0
deposit,94,4294,940.0
deposit,95,4295,950.0
deposit,96,4296,960.0
deposit,97,4297,970.0
deposit,98,4298,980.0
deposit,99,4299,990.0
deposit,100,4300,1000.0
deposit,1,4301,10.0
deposit,2,4302,20.0
deposit,3,4303,30.0
deposit,4,4304,40.0
deposit,5,4305,50.0
deposit,6,4306,60.0
deposit,7,4307,70.0
deposit,8,4308,80.0
deposit,9,4309,90.0
deposit,10,4310,100.0
deposit,11,4311,110.0
deposit,12,4312,120.0
deposit,13,4313,130.0
deposit,14,4314,140.0
deposit,15,4315,150.0
deposit,16,4316,160.0
deposit,17,4317,170.0
deposit,18,4318,180.0
deposit,19,4319,190.0
deposit,20,4320,200.0
deposit,21,4321,210.0
deposit,22,4322,220.0
deposit,23,4323,230.0
deposit,24,4324,240.0
deposit,25,4325,250.0
deposit,26,4326,260.0
deposit,27,4327,270.0
deposit,28,4328,280.0
deposit,29,4329,290.0
deposit,30,4330,300.0
deposit,31,4331,310.0
deposit,32,4332,320.0
deposit,33,4333,330.0
deposit,34,4334,340.0
deposit,35,4335,350.0
deposit,36,4336,360.0
deposit,37,4337,370.0
deposit,38,4338,380.0
deposit,39,4339,390.0
deposit,40,4340,400.0
deposit,41,4341,410.0
deposit,42,4342,420.0
deposit,43,4343,430.0
deposit,44,4344,440.0
deposit,45,4345,450.0
deposit,46,4346,460.0
deposit,47,4347,470.0
deposit,48,4348,480.0
deposit,49,4349,490.0
deposit,50,4350,500.0
deposit,51,4351,510.0
deposit,52,4352,520.0
deposit,53,4353,530.0
deposit,54,4354,540.0
deposit,55,4355,550.0
deposit,56,4356,560.0
deposit,57,4357,570.0
deposit,58,4358,580.0
deposit,59,4359,590.0
deposit,60,4360,600.0
deposit,61,4361,610.0
deposit,62,4362,620.0
deposit,63,4363,630.0
deposit,64,4364,640.0
deposit,65,4365,650.0
deposit,66,4366,660.0
deposit,67,4367,670.0
deposit,68,4368,680.0
deposit,69,4369,690.0
deposit,70,4370,700.0
deposit,71,4371,710.0
deposit,72,4372,720.0
deposit,73,4373,730.0
deposit,74,4374,740.0
deposit,75,4375,750.0
deposit,76,4376,760.0
deposit,77,4377,770.0
deposit,78,4378,780.0
deposit,79,4379,790.0
deposit,80,4380,800.0
deposit,81,4381,810.0
deposit,82,4382,820.0
deposit,83,4383,830.0
deposit,84,4384,840.0
deposit,85,4385,850.0
deposit,86,4386,860.0
deposit,87,4387,870.0
deposit,88,4388,880.0
deposit,89,4389,890.0
deposit,90,4390,900.0
deposit,91,4391,910.0
deposit,92,4392,920.0
deposit,93,4393,930.0
deposit,94,4394,940.0
deposit,95,4395,950.0
deposit,96,4396,960.0
deposit,97,4397,970.0
deposit,98,4398,980.0
deposit,99,4399,990.0
deposit,100,4400,1000.0
deposit,1,4401,10.0
deposit,2,4402,20.0
deposit,3,4403,30.0
deposit,4,4404,40.0
deposit,5,4405,50.0
deposit,6,4406,60.0
deposit,7,4407,70.0
deposit,8,4408,80.0
deposit,9,4409,90.0
deposit,10,4410,100.0
deposit,11,4411,110.0
deposit,12,4412,120.0
deposit,13,4413,130.0
deposit,14,4414,140.0
deposit,15,4415,150.0
deposit,16,4416,160.0
deposit,17,4417,170.0
deposit,18,4418,180.0
deposit,19,4419,190.0
deposit,20,4420,200.0
deposit,21,4421,210.0
deposit,22,4422,220.0
deposit,23,4423,230.0
deposit,24,4424,240.0
deposit,25,4425,250.0
deposit,26,4426,260.0
deposit,27,4427,270.0
deposit,28,4428,280.0
deposit,29,4429,290.0
deposit,30,4430,300.0
deposit,31,4431,310.0
deposit,32,4432,320.0
deposit,33,4433,330.0
deposit,34,4434,340.0
deposit,35,4435,350.0
deposit,36,4436,360.0
deposit,37,4437,370.0
deposit,38,4438,380.0
deposit,39,4439,390.0
deposit,40,4440,400.0
deposit,41,4441,410.0
deposit,42,4442,420.0
deposit,43,4443,430.0
deposit,44,4444,440.0
deposit,45,4445,450.0
deposit,46,4446,460.0
deposit,47,4447,470.0
deposit,48,4448,480.0
deposit,49,4449,490.0
deposit,50,4450,500.0
deposit,51,4451,510.0
deposit,52,4452,520.0
deposit,53,4453,530.0
deposit,54,4454,540.0
deposit,55,4455,550.0
deposit,56,4456,560.0
deposit,57,4457,570.0
deposit,58,4458,580.0
deposit,59,4459,590.0
deposit,60,4460,600.0
deposit,61,4461,610.0
deposit,62,4462,620.0
deposit,63,4463,630.0
deposit,64,4464,640.0
deposit,65,4465,650.0
deposit,66,4466,660.0
deposit,67,4467,670.0
deposit,68,4468,680.0
deposit,69,4469,690.0
deposit,70,4470,700.0
deposit,71,4471,710.0
deposit,72,4472,720.0
deposit,73,4473,730.0
deposit,74,4474,740.0
deposit,75,4475,750.0
deposit,76,4476,760.0
deposit,77,4477,770.0
deposit,78,4478,780.0
deposit,79,4479,790.0
deposit,80,4480,800.0
deposit,81,4481,810.0
deposit,82,4482,820.0
deposit,83,4483,830.0
deposit,84,4484,840.0
deposit,85,4485,850.0
deposit,86,4486,860.0
deposit,87,4487,870.0
deposit,88,4488,880.0
deposit,89,4489,890.0
deposit,90,4490,900.0
deposit,91,4491,910.0
deposit,92,4492,920.0
deposit,93,4493,930.0
deposit,94,4494,940.0
deposit,95,4495,950.0
deposit,96,4496,960.0
deposit,97,4497,970.0
deposit,98,4498,980.0
deposit,99,4499,990.0
deposit,100,4500,1000.0
deposit,1,4501,10.0
deposit,2,4502,20.0
deposit,3,4503,30.0
deposit,4,4504,40.0
deposit,5,4505,50.0
deposit,6,4506,60.0
deposit,7,4507,70.0
deposit,8,4508,80.0
deposit,9,4509,90.0
deposit,10,4510,100.0
deposit,11,4511,110.0
deposit,12,4512,120.0
deposit,13,4513,130.0
deposit,14,4514,140.0
deposit,15,4515,150.0
deposit,16,4516,160.0
deposit,17,4517,170.0
deposit,18,4518,180.0
deposit,19,4519,190.0
deposit,20,4520,200.0
deposit,21,4521,210.0
deposit,22,4522,220.0
deposit,23,4523,230.0
deposit,24,4524,240.0
deposit,25,4525,250.0
deposit,26,4526,260.0
deposit,27,4527,270.0
deposit,28,4528,280.0
deposit,29,4529,290.0
deposit,30,4530,300.0
deposit,31,4531,310.0
deposit,32,4532,320.0
deposit,33,4533,330.0
deposit,34,4534,340.0
deposit,35,4535,350.0
deposit,36,4536,360.0
deposit,37,4537,370.0
deposit,38,4538,380.0
deposit,39,4539,390.0
deposit,40,4540,400.0
deposit,41,4541,410.0
deposit,42,4542,420.0
deposit,43,4543,430.0
deposit,44,4544,440.0
deposit,45,4545,450.0
deposit,46,4546,460.0
deposit,47,4547,470.0
deposit,48,4548,480.0
deposit,49,4549,490.0
deposit,50,4550,500.0
deposit,51,4551,510.0
deposit,52,4552,520.0
deposit,53,4553,530.0
deposit,54,4554,540.0
deposit,55,4555,550.0
deposit,56,4556,560.0
deposit,57,4557,570.0
deposit,58,4558,580.0
deposit,59,4559,590.0
deposit,60,4560,600.0
deposit,61,4561,610.0
deposit,62,4562,620.0
deposit,63,4563,630.0
deposit,64,4564,640.0
deposit,65,4565,650.0
deposit,66,4566,660.0
deposit,67,4567,670.0
deposit,68,4568,680.0
deposit,69,4569,690.0
deposit,70,4570,700.0
deposit,71,4571,710.0
deposit,72,4572,720.0
deposit,73,4573,730.0
deposit,74,4574,740.0
deposit,75,4575,750.0
deposit,76,4576,760.0
deposit,77,4577,770.0
deposit,78,4578,780.0
deposit,79,4579,790.0
deposit,80,4580,800.0
deposit,81,4581,810.0
deposit,82,4582,820.0
deposit,83,4583,830.0
deposit,84,4584,840.0
deposit,85,4585,850.0
deposit,86,4586,860.0
deposit,87,4587,870.0
deposit,88,4588,880.0
deposit,89,4589,890.0
deposit,90,4590,900.0
deposit,91,4591,910.0
deposit,92,4592,920.0
deposit,93,4593,930.0
deposit,94,4594,940.0
deposit,95,4595,950.0
deposit,96,4596,960.0
deposit,97,4597,970.0
deposit,98,4598,980.0
deposit,99,4599,990.0
deposit,100,4600,1000.0
deposit,1,4601,10.0
deposit,2,4602,20.0
deposit,3,4603,30.0
deposit,4,4604,40.0
deposit,5,4605,50.0
deposit,6,4606,60.0
deposit,7,4607,70.0
deposit,8,4608,80.0
deposit,9,4609,90.0
deposit,10,4610,100.0
deposit,11,4611,110.0
deposit,12,4612,120.0
deposit,13,4613,130.0
deposit,14,4614,140.0
deposit,15,4615,150.0
deposit,16,4616,160.0
deposit,17,4617,170.0
deposit,18,4618,180.0
deposit,19,4619,190.0
deposit,20,4620,200.0
deposit,21,4621,210.0
deposit,22,4622,220.0
deposit,23,4623,230.0
deposit,24,4624,240.0
deposit,25,4625,250.0
deposit,26,4626,260.0
deposit,27,4627,270.0
deposit,28,4628,280.0
deposit,29,4629,290.0
deposit,30,4630,300.0
deposit,31,4631,310.0
deposit,32,4632,320.0
deposit,33,4633,330.0
deposit,34,4634,340.0
deposit,35,4635,350.0
deposit,36,4636,360.0
deposit,37,4637,370.0
deposit,38,4638,380.0
deposit,39,4639,390.0
deposit,40,4640,400.0
deposit,41,4641,410.0
deposit,42,4642,420.0
deposit,43,4643,430.0
deposit,44,4644,440.0
deposit,45,4645,450.0
deposit,46,4646,460.0
deposit,47,4647,470.0
deposit,48,4648,480.0
deposit,49,4649,490.0
deposit,50,4650,500.0
deposit,51,4651,510.0
deposit,52,4652,520.0
deposit,53,4653,530.0
deposit,54,4654,540.0
deposit,55,4655,550.0
deposit,56,4656,560.0
deposit,57,4657,570.0
deposit,58,4658,580.0
deposit,59,4659,590.0
deposit,60,4660,600.0
deposit,61,4661,610.0
deposit,62,4662,620.0
deposit,63,4663,630.0
deposit,64,4664,640.0
deposit,65,4665,650.0
deposit,66,4666,660.0
deposit,67,4667,670.0
deposit,68,4668,680.0
deposit,69,4669,690.0
deposit,70,4670,700.0
deposit,71,4671,710.0
deposit,72,4672,720.0
deposit,73,4673,730.0
deposit,74,4674,740.0
deposit,75,4675,750.0
deposit,76,4676,760.0
deposit,77,4677,770.0
deposit,78,4678,780.0
deposit,79,4679,790.0
deposit,80,4680,800.0
deposit,81,4681,810.0
deposit,82,4682,820.0
deposit,83,4683,830.0
deposit,84,4684,840.0
deposit,85,4685,850.0
deposit,86,4686,860.0
deposit,87,4687,870.0
deposit,88,4688,880.0
deposit,89,4689,890.0
deposit,90,4690,900.0
deposit,91,4691,910.0
deposit,92,4692,920.0
deposit,93,4693,930.0
deposit,94,4694,940.0
deposit,95,4695,950.0
deposit,96,4696,960.0
deposit,97,4697,970.0
deposit,98,4698,980.0
deposit,99,4699,990.0
deposit,100,4700,1000.0
deposit,1,4701,10.0
deposit,2,4702,20.0
deposit,3,4703,30.0
deposit,4,4704,40.0
deposit,5,4705,50.0
deposit,6,4706,60.0
deposit,7,4707,70.0
deposit,8,4708,80.0
deposit,9,4709,90.0
deposit,10,4710,100.0
deposit,11,4711,110.0
deposit,12,4712,120.0
deposit,13,4713,130.0
deposit,14,4714,140.0
deposit,15,4715,150.0
deposit,16,4716,160.0
deposit,17,4717,170.0
deposit,18,4718,180.0
deposit,19,4719,190.0
deposit,20,4720,200.0
deposit,21,4721,210.0
deposit,22,4722,220.0
deposit,23,4723,230.0
deposit,24,4724,240.0
deposit,25,4725,250.0
deposit,26,4726,260.0
deposit,27,4727,270.0
deposit,28,4728,280.0
deposit,29,4729,290.0
deposit,30,4730,300.0
deposit,31,4731,310.0
deposit,32,4732,320.0
deposit,33,4733,330.0
deposit,34,4734,340.0
deposit,35,4735,350.0
deposit,36,4736,360.0
deposit,37,4737,370.0
deposit,38,4738,380.0
deposit,39,4739,390.0
deposit,40,4740,400.0
deposit,41,4741,410.0
deposit,42,4742,420.0
deposit,43,4743,430.0
deposit,44,4744,440.0
deposit,45,4745,450.0
deposit,46,4746,460.0
deposit,47,4747,470.0
deposit,48,4748,480.0
deposit,49,4749,490.0
deposit,50,4750,500.0
deposit,51,4751,510.0
deposit,52,4752,520.0
deposit,53,4753,530.0
deposit,54,4754,540.0
deposit,55,4755,550.0
deposit,56,4756,560.0
deposit,57,4757,570.0
deposit,58,4758,580.0
deposit,59,4759,590.0
deposit,60,4760,600.0
